Bacteroides_uniformis_ATCC_8492	Alistipes_putredinis_DSM_17216	Parabacteroides_merdae_ATCC_43184	Dorea_longicatena_DSM_13814	Bacteroides_caccae_ATCC_43185	Ruminococcus_bromii_L2_63	Bacteroides_thetaiotaomicron_VPI_5482	Eubacterium_hallii_DSM_3353	Ruminococcus_lactaris_ATCC_29176	Bifidobacterium_adolescentis_L2_32	Ruminococcus_torques_L2_14	Akkermansia_muciniphila_ATCC_BAA_835	Butyrivibrio_crossotus_DSM_2876	Dorea_formicigenerans_ATCC_27755	Faecalibacterium_prausnitzii_SL3_3	Bacteroides_cellulosilyticus_DSM_14838	Bacteroides_stercoris_ATCC_43183	Collinsella_aerofaciens_ATCC_25986	Bacteroides_eggerthii_DSM_20697	Bacteroides_vulgatus_ATCC_8482	Roseburia_intestinalis_M50_1	Bifidobacterium_longum_longum_CCUG_52486	Eubacterium_siraeum_70_3	Bacteroides_ovatus_ATCC_8483	Eubacterium_ventriosum_ATCC_27560	Parabacteroides_distasonis_ATCC_8503	Bacteroides_xylanisolvens_XB1A	Eubacterium_biforme_DSM_3989	Eubacterium_rectale_M104_1	Coprococcus_eutactus_ATCC_27759	Coprococcus_comes_ATCC_27758	Bacteroides_finegoldii_DSM_17565	Ruminococcus_obeum_A2_162	Parabacteroides_johnsonii_DSM_18315	Bacteroides_dorei_5_1_36_D4	Streptococcus_thermophilus_LMD_9	Bacteroides_pectinophilus_ATCC_43243	Clostridium_leptum_DSM_753	Bacteroides_dorei_DSM_17855	Catenibacterium_mitsuokai_DSM_15897	Bacteroides_coprophilus_DSM_18228	Bifidobacterium_bifidum_NCIMB_41171	Clostridium_bolteae_ATCC_BAA_613	Ruminococcus_gnavus_ATCC_29149	Desulfovibrio_piger_ATCC_29098	Bacteroides_fragilis_3_1_12	Bifidobacterium_pseudocatenulatum_DSM_20438	Clostridium_sp_M62_1	Escherichia_coli_O157_H7_EC4115	Bifidobacterium_catenulatum_DSM_16992	Clostridium_bartlettii_DSM_16795	Pseudoflavonifractor_capillosus_ATCC_29799	Subdoligranulum_variabile_DSM_15176	Clostridium_symbiosum_WAL_14163	Mitsuokella_multacida_DSM_20544	Clostridium_nexile_DSM_1787	Methanobrevibacter_smithii_DSM_2375	Anaerotruncus_colihominis_DSM_17241	Megamonas_hypermegale_ART12_1	Clostridium_spiroforme_DSM_1552	Bifidobacterium_animalis_lactis_AD011	Clostridium_asparagiforme_DSM_15981	Clostridium_scindens_ATCC_35704	Bifidobacterium_dentium_ATCC_27678	Enterococcus_faecalis_TX0104	Blautia_hydrogenotrophica_DSM_10507	Bifidobacterium_angulatum_DSM_20098	Streptococcus_gordonii_Challis_CH1	Eubacterium_dolichum_DSM_3991	Bifidobacterium_breve_DSM_20213	Lactobacillus_acidophilus_NCFM	Klebsiella_pneumoniae_342	Lactobacillus_johnsonii_NCC_533	Collinsella_stercoris_DSM_13279	Anaerostipes_caccae_DSM_14662	Streptococcus_sanguinis_SK36	Streptococcus_infantarius_infantarius_ATCC_BAA_102	Pediococcus_pentosaceus_ATCC_25745	Haemophilus_influenzae_NTHi_86_028NP	Collinsella_intestinalis_DSM_13280	Actinomyces_odontolyticus_ATCC_17982	Helicobacter_pullorum_MIT_98_5489	Butyrivibrio_fibrisolvens_16_4	Enterobacter_cancerogenus_ATCC_35316	Lactobacillus_sakei_sakei_23K	Lactobacillus_gasseri_ATCC_33323	Fusobacterium_nucleatum_nucleatum_ATCC_25586	Lactococcus_lactis_cremoris_MG1363	Candidatus_Sulcia_muelleri_GWSS	Clostridium_difficile_630	Lactobacillus_fermentum_IFO_3956	Clostridium_hylemonae_DSM_15053	Methanosphaera_stadtmanae_DSM_3091	Campylobacter_hominis_ATCC_BAA_381	Porphyromonas_gingivalis_ATCC_33277	Lactobacillus_casei_casei_BL23	Clostridium_phytofermentans_ISDg	Enterococcus_faecalis_TX1322	Clostridium_perfringens_ATCC_13124	Leuconostoc_mesenteroides_mesenteroides_ATCC_8293	Lactobacillus_ultunensis_DSM_16047	Citrobacter_koseri_ATCC_BAA_895	Desulfovibrio_vulgaris_Miyazaki_F	Proteus_mirabilis_HI4320	Lactobacillus_helveticus_DPC_4571	Anaerofustis_stercorihominis_DSM_17244	Finegoldia_magna_ATCC_29328	Campylobacter_concisus_13826	Pseudomonas_aeruginosa_LESB58	Bifidobacterium_gallicum_DSM_20093	Lactobacillus_paracasei_ATCC_25302	Cronobacter_sakazakii_ATCC_BAA_894	Anaerococcus_hydrogenalis_DSM_7454	Lactobacillus_hilgardii_ATCC_8290	Proteus_penneri_ATCC_35198	Staphylococcus_saprophyticus_saprophyticus_ATCC_15305
Lactobacillus_fermentum_IFO_3956	0.001890643	0.002538862	0.002331067	0.002237005	0.002041093	0.002736929	0.003730273	0.004793299	0.001870611	0.002491485	0.003885187	0.000876045	0.002334967	0.006885081	0.006432179	0.007680082	0.005770801	0.004491522	0.005422454	0.008302665	0.007390642	0.009335566	0.005679535	0.009195926	0.006042405	0.010518123	0.010684984	0.005627273	0.012426908	0.004217754	0.013557742	0.00689856	0.009975797	0.012631143	0.016425856	0.018535809	0.006938699	0.006778853	0.018077701	0.011934209	0.007059296	0.013824151	0.017300408	0.014974134	0.003895773	0.018969495	0.007886317	0.012041459	0.023178831	0.007405266	0.010373094	0.014689717	0.020033733	0.015646289	0.004959302	0.01803021	0.00537507	0.026916895	0.006771485	0.01282335	0.010719137	0.028511565	0.078435133	0.046545364	0.037014051	0.025359527	0.023487577	0.177714194	0.035448169	0.037440274	0.082895392	0.037129415	0.166244757	0.036113112	0.06617433	0.12551178	0.092807753	0.051566004	0.141814345	0.048296464	0.097726401	0.004534045	0.058681873	0.193498362	0.086195592	0.23180298	0.069220453	0.056009934	0.069846589	0.076033872	1	0.076135858	0.011336847	0.025674686	0.081491004	0.032845786	0.078778098	0.095793025	0.163255059	0.058216356	0.308783955	0.238618858	0.07305651	0.019046381	0.264671562	0.082052698	0.067082934	0.066367448	0.025802886	0.064806386	0.057512229	0.123600205	0.06299384	0.09851569	0.027783714	0.027417801
Clostridium_hylemonae_DSM_15053	0.00226831	0.003046014	0.003732038	0.00408708	0.004078068	0.004231283	0.004475417	0.005750788	0.005533774	0.005706351	0.006688381	0.005616455	0.007263633	0.008260416	0.008297072	0.009110114	0.008973683	0.009029299	0.0102138	0.00996117	0.010174417	0.009915763	0.010549478	0.011032866	0.012307598	0.012619179	0.012819371	0.014268826	0.014909255	0.01512631	0.016265979	0.017831411	0.02020066	0.020997143	0.020038986	0.021999849	0.020913553	0.02185956	0.025291564	0.023579182	0.023825582	0.020327775	0.025343981	0.025679049	0.023734425	0.032041142	0.034668621	0.033066449	0.028802757	0.038959284	0.036572747	0.04289966	0.049321985	0.04756878	0.034064225	0.047865517	0.032900251	0.065459872	0.026474393	0.076866575	0.049761693	0.096694658	0.147001524	0.129131485	0.163510836	0.167206733	0.156790506	0.154006855	0.228069232	0.200947357	0.032700373	0.063310323	0.018845363	0.306012369	0.289259458	0.230203899	0.221561703	0.037385827	0.196158809	0.43866948	0.39540542	0.010112154	0.518392445	0.108695841	0.109279748	0.083241701	0.150923891	0.220372872	0.653968405	0.629640426	0.076135858	1	0.052937798	0.150423612	0.533419548	0.045117598	0.697247038	0.286376678	0.263319172	0.215758715	0.060708699	0.187661667	0.496419117	0.048225718	0.074291501	0.39616329	0.289941531	0.153663714	0.109851281	0.226856816	0.100806039	0.150194144	0.213101754	0.103978707	0.055262121	0.064952834
Methanosphaera_stadtmanae_DSM_3091	0.00211414	0.002833311	0.002413892	0.003809294	0.003800894	0.003772785	0.004171236	0.005359924	0.005117385	0.005943688	0.006233792	0.004910502	0.006769946	0.007698981	0.007733146	0.006781788	0.005500154	0.007335512	0.005844044	0.00928414	0.009482893	0.010498205	0.009832462	0.010282996	0.010746232	0.011761492	0.011948078	0.009508278	0.013895918	0.012136165	0.01516043	0.013009528	0.018827683	0.011279738	0.018676997	0.014353566	0.019011095	0.018981954	0.023572573	0.012232887	0.012129912	0.007687054	0.009353241	0.01364681	0.011185069	0.015638124	0.013586011	0.029284574	0.016682343	0.016859399	0.026843876	0.039983901	0.04596972	0.015048554	0.01270264	0.038705446	0.045616741	0.041516731	0.006252887	0.01513675	0.019805325	0.051979521	0.049526805	0.026628007	0.084854509	0.033929079	0.037410451	0.035576192	0.034649712	0.043962161	0.032157772	0.018177759	0.003776756	0.043984616	0.034235077	0.037983741	0.018431571	0.007408452	0.038395669	0.048539306	0.044919605	0.02708535	0.06598268	0.059251517	0.048644319	0.011427453	0.014028346	0.041108924	0.058375682	0.060223355	0.011336847	0.052937798	1	0.016271153	0.037375409	0.007403495	0.044734305	0.029135061	0.030273942	0.04711832	0.011548546	0.027333074	0.03582166	0.009290919	0.016910041	0.035613897	0.027993368	0.023838112	0.013934865	0.028358225	0.010889245	0.02407625	0.025312373	0.021524057	0.012109529	0.017942815
Campylobacter_hominis_ATCC_BAA_381	0.001994481	0.002678302	0.003296717	0.003593692	0.003585767	0.002698117	0.003935149	0.005056558	0.004865742	0.003537817	0.005880966	0.00368762	0.004528593	0.007263226	0.007295458	0.007924688	0.00476813	0.008132725	0.008863789	0.008758667	0.008946171	0.009901818	0.009275955	0.009181873	0.007238102	0.011095803	0.011271829	0.005216525	0.013109424	0.013141282	0.014302366	0.009612902	0.014381054	0.012040283	0.017619898	0.013227075	0.012624616	0.018655233	0.02223839	0.009225193	0.018412399	0.009111438	0.013223725	0.012645852	0.017729182	0.016418861	0.01497877	0.020304282	0.027232594	0.029361974	0.023208098	0.032845292	0.033621285	0.014720154	0.011088937	0.028048897	0.03243264	0.035448929	0.010389336	0.034092908	0.026533701	0.048889111	0.05989789	0.049282603	0.07728183	0.052301306	0.065683848	0.06602398	0.06936526	0.086699764	0.035158883	0.023373502	0.010609688	0.082580177	0.072614319	0.081145127	0.078970154	0.0217353	0.061937628	0.107567985	0.123023147	0.005914183	0.128643777	0.057437387	0.040523618	0.031908621	0.065291758	0.087314976	0.147830414	0.149935907	0.025674686	0.150423612	0.016271153	1	0.130627838	0.025351779	0.1589497	0.090534673	0.087624794	0.112504135	0.030529206	0.064078068	0.140095495	0.023426453	0.038177248	0.14949513	0.13876819	0.064914268	0.055395169	0.098907115	0.05861396	0.063993391	0.119506619	0.03926407	0.029386336	0.052747587
Porphyromonas_gingivalis_ATCC_33277	0.001825351	0.002451184	0.003017157	0.003288949	0.003281697	0.003407296	0.003601451	0.004627765	0.00445313	0.004721032	0.005382264	0.004325435	0.00584518	0.006647309	0.006676807	0.007311158	0.007221289	0.007359216	0.008219234	0.008015938	0.008187542	0.008186789	0.008448273	0.008878351	0.009851094	0.010154886	0.010315985	0.01093827	0.011997753	0.01205541	0.013089534	0.014349266	0.016255845	0.016896789	0.016125742	0.017433406	0.016829523	0.017679105	0.020352589	0.018487362	0.019290616	0.01550754	0.02039477	0.020664405	0.018806301	0.0255443	0.028232071	0.026609183	0.023528373	0.031639133	0.029817539	0.034522149	0.039690313	0.036545147	0.028708565	0.038518266	0.024829579	0.052676769	0.025146921	0.05506473	0.039070841	0.077811978	0.116975735	0.095845913	0.131580192	0.131550652	0.122670076	0.119360338	0.174034168	0.157188146	0.023716778	0.059826363	0.019057829	0.229892905	0.215183323	0.185351591	0.193344671	0.043200542	0.17704968	0.325827016	0.317607974	0.008384054	0.385750247	0.113487324	0.094273172	0.069964904	0.153032159	0.210070717	0.504962562	0.473876412	0.081491004	0.533419548	0.037375409	0.130627838	1	0.040028595	0.58384576	0.266375424	0.293154963	0.185098271	0.055772673	0.187560309	0.493439687	0.044857973	0.082680269	0.425242953	0.332966579	0.162292277	0.100752508	0.234998009	0.102995243	0.177783871	0.268619894	0.107188823	0.063711618	0.076612112
Lactobacillus_casei_casei_BL23	0.001374787	0.000804055	0.002272411	0.002477115	0.002471652	0.00052542	0.001425908	0.003485461	0.001249526	0.004012418	0.004053722	0.000916476	0.001370375	0.005006507	0.005028724	0.001365001	0.00159791	0.005618563	0.006190422	0.006037307	0.005943195	0.001680346	0.006393872	0.006686845	0.001945323	0.007648284	0.007769618	0.007817741	0.005046222	0.001589983	0.009858553	0.003372772	0.0122433	0.004389361	0.006969803	0.013478369	0.003436121	0.012253324	0.012856938	0.01306429	0.002430563	0.002259749	0.015360586	0.003735659	0.003840703	0.017458397	0.006061613	0.006945262	0.017526657	0.007681196	0.013546752	0.010684235	0.010953286	0.008924148	0.021681935	0.01091545	0.01494764	0.012870157	0.009178035	0.011430735	0.050842392	0.013824934	0.017609252	0.013958034	0.017426141	0.015087275	0.020519722	0.020695074	0.019844922	0.023836603	0.007839853	0.010719566	0.00740507	0.027549081	0.025005464	0.0264433	0.027422538	0.011268639	0.019104157	0.038311025	0.043705748	0.003099678	0.030156952	0.016501046	0.056983679	0.021038387	0.02780796	0.033370432	0.04025283	0.041780812	0.032845786	0.045117598	0.007403495	0.025351779	0.040028595	1	0.048665547	0.053765444	0.033384971	0.115759919	0.024660163	0.032246563	0.044318398	0.016279961	0.033795389	0.055623726	0.04965774	0.034909556	0.020698176	0.051239331	0.203797935	0.033084169	0.044307046	0.069605344	0.02295146	0.027277828
Clostridium_phytofermentans_ISDg	0.001610277	0.00216237	0.002661657	0.002901425	0.002895027	0.003005827	0.003177105	0.004082493	0.003928435	0.004184344	0.004748092	0.004148167	0.005156465	0.005864082	0.005890104	0.00650821	0.006370432	0.006544625	0.007250792	0.00707145	0.007222835	0.007135823	0.007489091	0.007832249	0.008737183	0.008958374	0.009100492	0.010262691	0.010584103	0.010738191	0.011547244	0.012658546	0.01434048	0.014905905	0.014225707	0.015656074	0.014846564	0.015581995	0.01795452	0.016972992	0.016891324	0.015729383	0.017991732	0.018229597	0.018527215	0.022746056	0.025944248	0.023473924	0.02092658	0.029529577	0.027254193	0.030454535	0.035013754	0.033769151	0.029080477	0.033979805	0.024746719	0.046470065	0.025986943	0.057123998	0.042212321	0.068643688	0.104356611	0.103227892	0.116076597	0.119359813	0.124930736	0.127975952	0.171763198	0.154612465	0.028421474	0.057859063	0.017644385	0.236144259	0.232947338	0.198266568	0.201239357	0.041042798	0.179006046	0.347861166	0.333190872	0.009677417	0.381553965	0.100410258	0.09903362	0.078796972	0.156377912	0.219101282	0.547220643	0.560001033	0.078778098	0.697247038	0.044734305	0.1589497	0.58384576	0.048665547	1	0.300256107	0.323135726	0.234360672	0.062127995	0.194823462	0.551784512	0.045623607	0.086224901	0.497920378	0.371249237	0.188977725	0.123937618	0.297846127	0.124233007	0.187028783	0.282067818	0.128236976	0.063459836	0.08730218
Enterococcus_faecalis_TX1322	0.001394166	0.001907257	0.002345171	0.002559119	0.002551136	0.002385868	0.002802275	0.003382871	0.003424771	0.003529302	0.004187919	0.003172729	0.00432283	0.004971683	0.00490328	0.005699305	0.005550088	0.004941883	0.006395355	0.006237171	0.006370695	0.006116219	0.006044499	0.006908211	0.00702329	0.007869858	0.008026829	0.007714551	0.009335406	0.008709916	0.010184917	0.01116511	0.012648611	0.012769027	0.012547379	0.013782065	0.012037292	0.01244092	0.015836272	0.011556542	0.014350575	0.010942854	0.015766363	0.01580405	0.012095682	0.01971222	0.019357183	0.019552619	0.021643244	0.022486042	0.02020429	0.026861554	0.028325568	0.025416434	0.014935845	0.029970917	0.019353006	0.037592557	0.016629139	0.038304863	0.02664903	0.056422153	0.091123438	0.07354637	0.09560654	0.086400569	0.085477351	0.112630994	0.113323673	0.113169858	0.027121168	0.069932227	0.024417754	0.121305711	0.149665046	0.174177524	0.177548107	0.033067073	0.15517111	0.170800823	0.217974839	0.007075359	0.222242219	0.099102546	0.119079617	0.073593829	0.11912084	0.303396167	0.269872117	0.318996683	0.095793025	0.286376678	0.029135061	0.090534673	0.266375424	0.053765444	0.300256107	1	0.19919951	0.224396384	0.065933689	0.2240552	0.265691105	0.112265646	0.091466623	0.278412379	0.211556715	0.191984223	0.11518751	0.210144894	0.134146542	0.180741894	0.18203383	0.126959864	0.070952694	0.085341267
Clostridium_perfringens_ATCC_13124	0.001526278	0.002049572	0.002143039	0.002750074	0.00274401	0.002078794	0.003011375	0.003869534	0.003338059	0.004421293	0.004500412	0.002917665	0.004200427	0.005558188	0.005582853	0.005483413	0.005465181	0.006237687	0.006316735	0.006702574	0.006846062	0.007430404	0.005860382	0.007423687	0.007336645	0.008491069	0.008625773	0.009282565	0.010031993	0.007170083	0.010944893	0.01114665	0.013592422	0.0107827	0.013483636	0.013771912	0.012182195	0.010288073	0.017017939	0.012741169	0.012885995	0.009945726	0.014226926	0.014239069	0.009979693	0.017260117	0.01545869	0.019204293	0.016860937	0.020611788	0.019905617	0.023858945	0.030302328	0.018951205	0.015967786	0.025891667	0.0148022	0.033117893	0.018630002	0.031939983	0.025829234	0.04336767	0.06395491	0.057799136	0.071412522	0.066386977	0.07253626	0.114516477	0.124704318	0.091517145	0.022591978	0.05944543	0.040191536	0.122526837	0.103312292	0.144676611	0.134001763	0.035714144	0.176700213	0.171808053	0.182012624	0.00993472	0.188630104	0.145268659	0.071228538	0.131959662	0.129948438	0.144451714	0.243186896	0.272274541	0.163255059	0.263319172	0.030273942	0.087624794	0.293154963	0.033384971	0.323135726	0.19919951	1	0.145566126	0.047613483	0.297089327	0.263540612	0.044937475	0.077053164	0.286335512	0.269385114	0.205656643	0.094211804	0.23846849	0.091671184	0.235453135	0.236222033	0.090579965	0.063729058	0.085345516
Leuconostoc_mesenteroides_mesenteroides_ATCC_8293	0.001185539	0.001592009	0.001959601	0.002136126	0.002131416	0.001831732	0.002339091	0.003005668	0.002547616	0.00327618	0.003495704	0.002839211	0.003796362	0.004317333	0.004336492	0.004548482	0.004690125	0.00484248	0.005338276	0.005206238	0.005317692	0.005638235	0.005513719	0.005482963	0.006432606	0.006595455	0.006700086	0.005597772	0.007775075	0.006285394	0.008501467	0.009319645	0.010557941	0.00885958	0.010473441	0.011622995	0.009245853	0.011482329	0.013218718	0.00923606	0.009791983	0.00858518	0.011862613	0.011132446	0.012462185	0.012444363	0.018943949	0.014885363	0.012534083	0.022110901	0.015164985	0.020341114	0.025344504	0.020566611	0.014767997	0.021952462	0.024077146	0.034212816	0.023131617	0.036733124	0.023610878	0.041523624	0.060246935	0.053082984	0.067039405	0.064637747	0.070443329	0.071191859	0.082086369	0.08834833	0.023936086	0.038318779	0.016441684	0.109161424	0.096986499	0.110081141	0.100940391	0.029947095	0.091459355	0.15100599	0.172286799	0.007259913	0.155938327	0.065523514	0.111064387	0.062435444	0.095925588	0.177736321	0.205777653	0.230589662	0.058216356	0.215758715	0.047118392	0.112504135	0.185098271	0.115759919	0.234360672	0.224396384	0.145566126	1	0.048554164	0.141794785	0.213765235	0.042778295	0.074032875	0.249314312	0.219902647	0.12407888	0.085031851	0.175641733	0.217747517	0.14648507	0.202562113	0.129973972	0.050423062	0.093334558
Lactobacillus_ultunensis_DSM_16047	0.000884903	0.001489551	0.00140023	0.001275509	0.000838628	0.002070567	0.00169167	0.002812229	0.001235934	0.001501361	0.002313293	0.000484542	0.00157981	0.004039478	0.004057404	0.003333274	0.003493621	0.002318253	0.002221302	0.004579288	0.004975456	0.00547763	0.003204723	0.004067086	0.003158239	0.006170985	0.005750326	0.00145724	0.007290869	0.002315625	0.00795433	0.003913442	0.007142965	0.008009845	0.009219178	0.010874963	0.004796753	0.003535187	0.010014945	0.008394646	0.00428626	0.013779519	0.012393621	0.012557474	0.003009944	0.015668642	0.010382619	0.009604626	0.018126266	0.008237651	0.009259808	0.011848428	0.01520307	0.015914954	0.003195186	0.016205955	0.003196474	0.02051392	0.004683608	0.018113133	0.020981955	0.031506606	0.059726415	0.043547603	0.026553703	0.018956522	0.03592417	0.077756438	0.028275377	0.066946395	0.14139854	0.019369204	0.112122755	0.03069535	0.06342647	0.058928651	0.04741906	0.020321364	0.06128876	0.041766992	0.049692686	0.006375306	0.043907676	0.042995302	0.030805022	0.09491612	0.065247658	0.044579891	0.051076639	0.057204912	0.308783955	0.060708699	0.011548546	0.030529206	0.055772673	0.024660163	0.062127995	0.065933689	0.047613483	0.048554164	1	0.072547083	0.070784083	0.105118588	0.690136499	0.076335036	0.072618598	0.057761525	0.048137364	0.092871862	0.054945855	0.080519171	0.072742515	0.057763196	0.045608409	0.054633681
Citrobacter_koseri_ATCC_BAA_895	0.001264272	0.001697735	0.001561869	0.00216897	0.002272964	0.001687465	0.002494431	0.003085175	0.002501564	0.003291452	0.003727855	0.001727991	0.003208865	0.004337754	0.004624481	0.005044342	0.004108441	0.004585749	0.005692794	0.005551987	0.005670843	0.005649642	0.005606931	0.00614931	0.006327288	0.007033462	0.007145043	0.006967788	0.00791141	0.005859322	0.009066054	0.008448682	0.010828275	0.00860967	0.011168988	0.012394884	0.008925739	0.009475522	0.01409658	0.007658879	0.009977466	0.007436424	0.012866489	0.011302782	0.007466326	0.012504538	0.012279487	0.0155308	0.015554212	0.013689307	0.01467907	0.019847094	0.023930504	0.01761982	0.009599943	0.020821507	0.011435623	0.027245091	0.011367963	0.027523351	0.017603819	0.039818151	0.056838547	0.045944483	0.067535872	0.056821649	0.05100905	0.101243425	0.081606695	0.073863069	0.022594666	0.085348906	0.050270477	0.0832512	0.114244224	0.120039103	0.118032939	0.029743767	0.176853443	0.113544056	0.140653803	0.00757527	0.141673164	0.247690758	0.08125957	0.15850048	0.099663126	0.125345405	0.175372959	0.202217392	0.238618858	0.187661667	0.027333074	0.064078068	0.187560309	0.032246563	0.194823462	0.2240552	0.297089327	0.141794785	0.072547083	1	0.191626718	0.067656586	0.083361746	0.183661326	0.206587423	0.153917207	0.096424816	0.163445428	0.077053315	0.391476232	0.17558224	0.088718959	0.078377129	0.072521646
Desulfovibrio_vulgaris_Miyazaki_F	0.001247737	0.001675532	0.002052573	0.002248194	0.002243237	0.002329091	0.002461808	0.003163356	0.003043982	0.003280454	0.003679101	0.003310303	0.003995532	0.004543835	0.004563999	0.005109682	0.004936185	0.005048413	0.00561834	0.005479375	0.005596677	0.00564329	0.005802988	0.006068887	0.006770083	0.006941475	0.007051596	0.007822938	0.008201185	0.008320581	0.008947483	0.009808586	0.011111847	0.011549971	0.011022914	0.011961842	0.01150399	0.012062453	0.013912218	0.013162978	0.013186295	0.013124709	0.013941051	0.014125363	0.016751393	0.017624981	0.020294371	0.018188976	0.017923862	0.023450529	0.021312668	0.023597964	0.027130714	0.026166323	0.023129951	0.02632955	0.019632745	0.036007738	0.022900927	0.043347025	0.036404422	0.053189164	0.080861635	0.081016311	0.089942969	0.092486999	0.100241535	0.095668345	0.130363534	0.132223406	0.028881091	0.046080497	0.016363618	0.188305153	0.173382049	0.15432743	0.159086125	0.040634436	0.138647918	0.286593963	0.275621019	0.008280417	0.286964219	0.087820468	0.08891029	0.066122209	0.153040055	0.191300968	0.416904799	0.413128744	0.07305651	0.496419117	0.03582166	0.140095495	0.493439687	0.044318398	0.551784512	0.265691105	0.263540612	0.213765235	0.070784083	0.191626718	1	0.0442948	0.08377226	0.531867401	0.392869193	0.174476731	0.130123612	0.323841567	0.119619786	0.195259378	0.34684534	0.124437524	0.069944421	0.10340506
Proteus_mirabilis_HI4320	0.001009399	0.001487401	0.001639506	0.001929074	0.001904186	0.001851804	0.001977363	0.001148925	0.001584038	0.001198185	0.003266007	0.00044202	0.001729487	0.003889593	0.003781657	0.003812496	0.004022273	0.00399213	0.004568276	0.004864144	0.004968275	0.005085415	0.004622904	0.004772783	0.002153081	0.005894214	0.006259834	0.004921076	0.007280346	0.002318437	0.007852347	0.005417278	0.00682714	0.009357851	0.009785247	0.010859266	0.004574483	0.004580328	0.011841744	0.00245353	0.004781815	0.011783911	0.012375733	0.010542945	0.001975348	0.015646027	0.006475862	0.010517027	0.018906307	0.008080206	0.009506239	0.02012924	0.014196459	0.014365502	0.002728319	0.015749151	0.005608921	0.018388628	0.023121179	0.014521132	0.01405362	0.023595257	0.035328125	0.028580938	0.031686453	0.061944669	0.031928052	0.028557384	0.026881967	0.042410248	0.029733281	0.025639818	0.012793936	0.038152788	0.044319321	0.054274006	0.047694963	0.013852126	0.03194424	0.054458972	0.044196147	0.005165177	0.040214723	0.020119711	0.020132671	0.048432805	0.028875201	0.081546319	0.045998269	0.062603556	0.019046381	0.048225718	0.009290919	0.023426453	0.044857973	0.016279961	0.045623607	0.112265646	0.044937475	0.042778295	0.105118588	0.067656586	0.0442948	1	0.115501638	0.0509409	0.081652783	0.046404917	0.032866219	0.092785766	0.030061547	0.040431352	0.080769739	0.023965023	0.099964893	0.040216626
Lactobacillus_helveticus_DPC_4571	0.000804306	0.001312811	0.001267077	0.001199732	0.000854585	0.001824888	0.001532768	0.00247855	0.001257717	0.001395628	0.002189576	0.000604263	0.001608546	0.003560183	0.003575981	0.003104574	0.003175462	0.002146978	0.002262089	0.004226141	0.004385104	0.004854607	0.003010121	0.003676212	0.002931372	0.00543878	0.00529626	0.0017151	0.006425787	0.002375997	0.007010526	0.003986399	0.006773605	0.007268327	0.008510879	0.009584617	0.004883423	0.003624372	0.009321716	0.007907929	0.004511056	0.012140281	0.010923083	0.011067494	0.002629777	0.013809513	0.01019658	0.009005186	0.016642366	0.008510145	0.008518579	0.011076142	0.014321211	0.015015777	0.003979715	0.015350625	0.004049192	0.02084758	0.00591166	0.01807587	0.017890646	0.031004465	0.054737414	0.04270192	0.027418055	0.021954689	0.038272142	0.074660342	0.028774563	0.062322878	0.133391922	0.021534411	0.099126002	0.032862205	0.064573807	0.068346359	0.058640269	0.023898409	0.074147251	0.045787877	0.059492041	0.007080413	0.053832093	0.048700436	0.039606227	0.094562689	0.080932969	0.059569558	0.065395482	0.071374042	0.264671562	0.074291501	0.016910041	0.038177248	0.082680269	0.033795389	0.086224901	0.091466623	0.077053164	0.074032875	0.690136499	0.083361746	0.08377226	0.115501638	1	0.10584929	0.104632611	0.085054377	0.069137593	0.122803335	0.074718393	0.097864388	0.10994235	0.069470814	0.051369875	0.083074563
Anaerofustis_stercorihominis_DSM_17244	0.000940439	0.001262875	0.00155447	0.0016945	0.001690763	0.001755473	0.001855504	0.002384271	0.002294298	0.002569248	0.002772997	0.002705866	0.003011496	0.003424761	0.003439959	0.003854553	0.003720481	0.00379863	0.004234632	0.004129892	0.004218304	0.004260316	0.004373804	0.004574216	0.005102719	0.0052319	0.0053149	0.005960812	0.006181364	0.006271354	0.00674386	0.007392887	0.008375176	0.008705397	0.008308145	0.009131725	0.00867074	0.009108454	0.010485859	0.009832915	0.00993872	0.010405587	0.010507592	0.010646511	0.01166626	0.013284229	0.015842872	0.01370932	0.013183966	0.018434688	0.016371268	0.01778616	0.02044885	0.019721973	0.018365753	0.019845	0.015994842	0.027139604	0.023166419	0.035777479	0.031235896	0.040089518	0.0609467	0.067497993	0.067791445	0.069675836	0.081430628	0.079310663	0.101166897	0.102644037	0.028931338	0.043932887	0.017466414	0.140540368	0.137340675	0.131521029	0.141274518	0.044259183	0.108295913	0.212668245	0.221943021	0.00834236	0.214926081	0.082288652	0.086855799	0.067214356	0.158351058	0.187571462	0.325793906	0.344725849	0.082052698	0.39616329	0.035613897	0.14949513	0.425242953	0.055623726	0.497920378	0.278412379	0.286335512	0.249314312	0.076335036	0.183661326	0.531867401	0.0509409	0.10584929	1	0.487597522	0.201618437	0.137718068	0.405853719	0.157633595	0.209072413	0.425755324	0.157007369	0.08210464	0.134010766
